idx,avg_core_id,avg_weight_ns,first_sample_time_ns,last_sample_time_ns,max_core_id,running_count,running_fraction,sample_span_ns,samples_per_bucket,sentinel_count,total_weight_ns,unique_process_count,unique_thread_count
159,1.2,1000000.0,32262486250.0,32414486375.0,3.0,10.0,1.0,152000125.0,10.0,0.0,10000000.0,1.0,1.0
160,1.7777777777777777,1000000.0,32447489750.0,32641485333.0,3.0,18.0,1.0,193995583.0,18.0,0.0,18000000.0,1.0,2.0
161,0.8,1000000.0,32693488625.0,32791486458.0,2.0,10.0,1.0,97997833.0,10.0,0.0,10000000.0,1.0,1.0
162,1.631578947368421,1000000.0,32845490041.0,33018486333.0,3.0,19.0,1.0,172996292.0,19.0,0.0,19000000.0,1.0,1.0
163,2.1176470588235294,1000000.0,33071489208.0,33244487583.0,3.0,17.0,1.0,172998375.0,17.0,0.0,17000000.0,1.0,1.0
164,1.5454545454545454,1000000.0,33245487375.0,33409485625.0,3.0,11.0,1.0,163998250.0,11.0,0.0,11000000.0,1.0,1.0
165,1.2941176470588236,1000000.0,33463488500.0,33644484500.0,3.0,17.0,1.0,180996000.0,17.0,0.0,17000000.0,1.0,1.0
166,1.3,1000000.0,33645485375.0,33798487416.0,3.0,10.0,1.0,153002041.0,10.0,0.0,10000000.0,1.0,1.0
167,1.1875,1000000.0,33850488541.0,34027486958.0,3.0,16.0,1.0,176998417.0,16.0,0.0,16000000.0,1.0,2.0
168,2.0,1000000.0,34046485708.0,34234488125.0,3.0,12.0,1.0,188002417.0,12.0,0.0,12000000.0,1.0,2.0
169,1.8421052631578947,1000000.0,34268488833.0,34424485625.0,3.0,19.0,1.0,155996792.0,19.0,0.0,19000000.0,1.0,2.0
170,1.0,1000000.0,34450486291.0,34639486375.0,3.0,9.0,1.0,189000084.0,9.0,0.0,9000000.0,1.0,1.0
171,0.9333333333333332,1000000.0,34669488541.0,34834486666.0,2.0,15.0,1.0,164998125.0,15.0,0.0,15000000.0,1.0,1.0
172,1.5833333333333333,1000000.0,34886489416.0,35023484875.0,3.0,12.0,1.0,136995459.0,12.0,0.0,12000000.0,1.0,1.0
173,1.0833333333333333,1000000.0,35055488541.0,35211485916.0,3.0,12.0,1.0,155997375.0,12.0,0.0,12000000.0,1.0,1.0
174,5.25,1000000.0,35246486750.0,35375484041.0,9.0,4.0,1.0,128997291.0,4.0,0.0,4000000.0,1.0,1.0
175,3.4,1000000.0,35489484458.0,35599485666.0,8.0,10.0,1.0,110001208.0,10.0,0.0,10000000.0,1.0,1.0
176,1.1,1000000.0,35678489458.0,35808489541.0,3.0,10.0,1.0,130000083.0,10.0,0.0,10000000.0,1.0,1.0
177,1.875,1000000.0,35855488833.0,35993485375.0,3.0,16.0,1.0,137996542.0,16.0,0.0,16000000.0,1.0,2.0
178,1.5833333333333333,1000000.0,36045489458.0,36241486375.0,3.0,12.0,1.0,195996917.0,12.0,0.0,12000000.0,1.0,1.0
179,1.2,1000000.0,36271486416.0,36428486666.0,3.0,15.0,1.0,157000250.0,15.0,0.0,15000000.0,1.0,2.0
180,1.25,1000000.0,36446488583.0,36643485958.0,3.0,16.0,1.0,196997375.0,16.0,0.0,16000000.0,1.0,2.0
181,1.2666666666666666,1000000.0,36696488208.0,36823489583.0,3.0,15.0,1.0,127001375.0,15.0,0.0,15000000.0,1.0,1.0
182,1.4375,1000000.0,36849485833.0,37022491708.0,3.0,16.0,1.0,173005875.0,16.0,0.0,16000000.0,1.0,2.0
183,1.1176470588235294,1000000.0,37073488291.0,37231485625.0,3.0,17.0,1.0,157997334.0,17.0,0.0,17000000.0,1.0,1.0
184,1.6428571428571428,1000000.0,37253489791.0,37412489166.0,3.0,14.0,1.0,158999375.0,14.0,0.0,14000000.0,1.0,3.0
185,1.4210526315789471,1000000.0,37468492541.0,37640484958.0,3.0,19.0,1.0,171992417.0,19.0,0.0,19000000.0,1.0,1.0
186,0.6666666666666666,1000000.0,37696489083.0,37796486125.0,3.0,9.0,1.0,99997042.0,9.0,0.0,9000000.0,1.0,1.0
187,1.5,1000000.0,37852492208.0,38002489416.0,3.0,10.0,1.0,149997208.0,10.0,0.0,10000000.0,1.0,1.0
188,1.6363636363636365,1000000.0,38049485583.0,38222485083.0,3.0,11.0,1.0,172999500.0,11.0,0.0,11000000.0,1.0,1.0
189,2.0,1000000.0,38276486333.0,38423485916.0,3.0,13.0,1.0,146999583.0,13.0,0.0,13000000.0,1.0,1.0
190,1.4285714285714286,1000000.0,38505486083.0,38593488500.0,3.0,7.0,1.0,88002417.0,7.0,0.0,7000000.0,1.0,1.0
191,0.8,1000000.0,38650486833.0,38820485583.0,3.0,10.0,1.0,169998750.0,10.0,0.0,10000000.0,1.0,1.0
192,1.4166666666666667,1000000.0,38877487625.0,39041484875.0,3.0,12.0,1.0,163997250.0,12.0,0.0,12000000.0,1.0,1.0
193,2.111111111111111,1000000.0,39057485833.0,39244487458.0,3.0,9.0,1.0,187001625.0,9.0,0.0,9000000.0,1.0,1.0
194,1.8,1000000.0,39245485416.0,39439486833.0,3.0,15.0,1.0,194001417.0,15.0,0.0,15000000.0,1.0,1.0
195,2.3333333333333335,1000000.0,39495487125.0,39625487166.0,3.0,9.0,1.0,130000041.0,9.0,0.0,9000000.0,1.0,1.0
